numEurope	CIS	codeEurope	fullNumber	numSPC	date	year	url	fileName
110	63076285	EU/1/99/110	20200423148033	148033	2020-04-23	2020	http://ec.europa.eu/health/documents/community-register/2020/20200423148033/anx_148033_fr.pdf	anx_148033_fr.pdf
110	64702347	EU/1/99/110	20200423148033	148033	2020-04-23	2020	http://ec.europa.eu/health/documents/community-register/2020/20200423148033/anx_148033_fr.pdf	anx_148033_fr.pdf
110	60798510	EU/1/99/110	20200423148033	148033	2020-04-23	2020	http://ec.europa.eu/health/documents/community-register/2020/20200423148033/anx_148033_fr.pdf	anx_148033_fr.pdf
110	60396426	EU/1/99/110	20200423148033	148033	2020-04-23	2020	http://ec.europa.eu/health/documents/community-register/2020/20200423148033/anx_148033_fr.pdf	anx_148033_fr.pdf
112	62070450	EU/1/99/112	20210309151137	151137	2021-03-09	2021	http://ec.europa.eu/health/documents/community-register/2021/20210309151137/anx_151137_fr.pdf	anx_151137_fr.pdf
112	68556562	EU/1/99/112	20210309151137	151137	2021-03-09	2021	http://ec.europa.eu/health/documents/community-register/2021/20210309151137/anx_151137_fr.pdf	anx_151137_fr.pdf
114	63439683	EU/1/99/114	20200211147189	147189	2020-02-11	2020	http://ec.europa.eu/health/documents/community-register/2020/20200211147189/anx_147189_fr.pdf	anx_147189_fr.pdf
114	68427877	EU/1/99/114	20200211147189	147189	2020-02-11	2020	http://ec.europa.eu/health/documents/community-register/2020/20200211147189/anx_147189_fr.pdf	anx_147189_fr.pdf
116	64542736	EU/1/99/116	20191024146198	146198	2019-10-24	2019	http://ec.europa.eu/health/documents/community-register/2019/20191024146198/anx_146198_fr.pdf	anx_146198_fr.pdf
117	68932534	EU/1/99/117	20210318151142	151142	2021-03-18	2021	http://ec.europa.eu/health/documents/community-register/2021/20210318151142/anx_151142_fr.pdf	anx_151142_fr.pdf
117	63864225	EU/1/99/117	20210318151142	151142	2021-03-18	2021	http://ec.europa.eu/health/documents/community-register/2021/20210318151142/anx_151142_fr.pdf	anx_151142_fr.pdf
117	67810869	EU/1/99/117	20210318151142	151142	2021-03-18	2021	http://ec.europa.eu/health/documents/community-register/2021/20210318151142/anx_151142_fr.pdf	anx_151142_fr.pdf
117	61817935	EU/1/99/117	20210318151142	151142	2021-03-18	2021	http://ec.europa.eu/health/documents/community-register/2021/20210318151142/anx_151142_fr.pdf	anx_151142_fr.pdf
118	66218213	EU/1/99/118	20180730141969	141969	2018-07-30	2018	http://ec.europa.eu/health/documents/community-register/2018/20180730141969/anx_141969_fr.pdf	anx_141969_fr.pdf
118	65739590	EU/1/99/118	20180730141969	141969	2018-07-30	2018	http://ec.europa.eu/health/documents/community-register/2018/20180730141969/anx_141969_fr.pdf	anx_141969_fr.pdf
118	62780055	EU/1/99/118	20180730141969	141969	2018-07-30	2018	http://ec.europa.eu/health/documents/community-register/2018/20180730141969/anx_141969_fr.pdf	anx_141969_fr.pdf
119	61232223	EU/1/99/119	20190328144574	144574	2019-03-28	2019	http://ec.europa.eu/health/documents/community-register/2019/20190328144574/anx_144574_fr.pdf	anx_144574_fr.pdf
119	69482353	EU/1/99/119	20190328144574	144574	2019-03-28	2019	http://ec.europa.eu/health/documents/community-register/2019/20190328144574/anx_144574_fr.pdf	anx_144574_fr.pdf
119	65918860	EU/1/99/119	20190328144574	144574	2019-03-28	2019	http://ec.europa.eu/health/documents/community-register/2019/20190328144574/anx_144574_fr.pdf	anx_144574_fr.pdf
119	62278832	EU/1/99/119	20190328144574	144574	2019-03-28	2019	http://ec.europa.eu/health/documents/community-register/2019/20190328144574/anx_144574_fr.pdf	anx_144574_fr.pdf
120	60052254	EU/1/99/120	20190711145422	145422	2019-07-11	2019	http://ec.europa.eu/health/documents/community-register/2019/20190711145422/anx_145422_fr.pdf	anx_145422_fr.pdf
120	61128922	EU/1/99/120	20190711145422	145422	2019-07-11	2019	http://ec.europa.eu/health/documents/community-register/2019/20190711145422/anx_145422_fr.pdf	anx_145422_fr.pdf
122	68937442	EU/1/99/122	20201214150106	150106	2020-12-14	2020	http://ec.europa.eu/health/documents/community-register/2020/20201214150106/anx_150106_fr.pdf	anx_150106_fr.pdf
123	68950692	EU/1/99/123	20210114150449	150449	2021-01-14	2021	http://ec.europa.eu/health/documents/community-register/2021/20210114150449/anx_150449_fr.pdf	anx_150449_fr.pdf
124	61710552	EU/1/99/124	20161219136723	136723	2016-12-19	2016	http://ec.europa.eu/health/documents/community-register/2016/20161219136723/anx_136723_fr.pdf	anx_136723_fr.pdf
124	62476853	EU/1/99/124	20161219136723	136723	2016-12-19	2016	http://ec.europa.eu/health/documents/community-register/2016/20161219136723/anx_136723_fr.pdf	anx_136723_fr.pdf
125	61168144	EU/1/99/125	20200221147038	147038	2020-02-21	2020	http://ec.europa.eu/health/documents/community-register/2020/20200221147038/anx_147038_fr.pdf	anx_147038_fr.pdf
125	67376675	EU/1/99/125	20200221147038	147038	2020-02-21	2020	http://ec.europa.eu/health/documents/community-register/2020/20200221147038/anx_147038_fr.pdf	anx_147038_fr.pdf
125	63216709	EU/1/99/125	20200221147038	147038	2020-02-21	2020	http://ec.europa.eu/health/documents/community-register/2020/20200221147038/anx_147038_fr.pdf	anx_147038_fr.pdf
125	68664125	EU/1/99/125	20200221147038	147038	2020-02-21	2020	http://ec.europa.eu/health/documents/community-register/2020/20200221147038/anx_147038_fr.pdf	anx_147038_fr.pdf
126	66393935	EU/1/99/126	20191114146217	146217	2019-11-14	2019	http://ec.europa.eu/health/documents/community-register/2019/20191114146217/anx_146217_fr.pdf	anx_146217_fr.pdf
126	68672848	EU/1/99/126	20191114146217	146217	2019-11-14	2019	http://ec.europa.eu/health/documents/community-register/2019/20191114146217/anx_146217_fr.pdf	anx_146217_fr.pdf
126	68667580	EU/1/99/126	20191114146217	146217	2019-11-14	2019	http://ec.europa.eu/health/documents/community-register/2019/20191114146217/anx_146217_fr.pdf	anx_146217_fr.pdf
126	64959320	EU/1/99/126	20191114146217	146217	2019-11-14	2019	http://ec.europa.eu/health/documents/community-register/2019/20191114146217/anx_146217_fr.pdf	anx_146217_fr.pdf
126	61187835	EU/1/99/126	20191114146217	146217	2019-11-14	2019	http://ec.europa.eu/health/documents/community-register/2019/20191114146217/anx_146217_fr.pdf	anx_146217_fr.pdf
126	63886766	EU/1/99/126	20191114146217	146217	2019-11-14	2019	http://ec.europa.eu/health/documents/community-register/2019/20191114146217/anx_146217_fr.pdf	anx_146217_fr.pdf
127	69176036	EU/1/99/127	20201015149374	149374	2020-10-15	2020	http://ec.europa.eu/health/documents/community-register/2020/20201015149374/anx_149374_fr.pdf	anx_149374_fr.pdf
127	67760284	EU/1/99/127	20201015149374	149374	2020-10-15	2020	http://ec.europa.eu/health/documents/community-register/2020/20201015149374/anx_149374_fr.pdf	anx_149374_fr.pdf
127	65169293	EU/1/99/127	20201015149374	149374	2020-10-15	2020	http://ec.europa.eu/health/documents/community-register/2020/20201015149374/anx_149374_fr.pdf	anx_149374_fr.pdf
127	67821132	EU/1/99/127	20201015149374	149374	2020-10-15	2020	http://ec.europa.eu/health/documents/community-register/2020/20201015149374/anx_149374_fr.pdf	anx_149374_fr.pdf
129	60868670	EU/1/00/129	20190606145134	145134	2019-06-06	2019	http://ec.europa.eu/health/documents/community-register/2019/20190606145134/anx_145134_fr.pdf	anx_145134_fr.pdf
130	62225235	EU/1/00/130	20210413151428	151428	2021-04-13	2021	http://ec.europa.eu/health/documents/community-register/2021/20210413151428/anx_151428_fr.pdf	anx_151428_fr.pdf
133	62030744	EU/1/00/133	20200116146919	146919	2020-01-16	2020	http://ec.europa.eu/health/documents/community-register/2020/20200116146919/anx_146919_fr.pdf	anx_146919_fr.pdf
133	68378405	EU/1/00/133	20200116146919	146919	2020-01-16	2020	http://ec.europa.eu/health/documents/community-register/2020/20200116146919/anx_146919_fr.pdf	anx_146919_fr.pdf
134	64745003	EU/1/00/134	20200116146911	146911	2020-01-16	2020	http://ec.europa.eu/health/documents/community-register/2020/20200116146911/anx_146911_fr.pdf	anx_146911_fr.pdf
134	61404477	EU/1/00/134	20200116146911	146911	2020-01-16	2020	http://ec.europa.eu/health/documents/community-register/2020/20200116146911/anx_146911_fr.pdf	anx_146911_fr.pdf
134	65979151	EU/1/00/134	20200116146911	146911	2020-01-16	2020	http://ec.europa.eu/health/documents/community-register/2020/20200116146911/anx_146911_fr.pdf	anx_146911_fr.pdf
135	69236394	EU/1/00/135	20190305144164	144164	2019-03-05	2019	http://ec.europa.eu/health/documents/community-register/2019/20190305144164/anx_144164_fr.pdf	anx_144164_fr.pdf
140	64637807	EU/1/00/140	20201105149758	149758	2020-11-05	2020	http://ec.europa.eu/health/documents/community-register/2020/20201105149758/anx_149758_fr.pdf	anx_149758_fr.pdf
141	68974273	EU/1/00/141	20201019149563	149563	2020-10-19	2020	http://ec.europa.eu/health/documents/community-register/2020/20201019149563/anx_149563_fr.pdf	anx_149563_fr.pdf
142	64239493	EU/1/00/142	20190313144234	144234	2019-03-13	2019	http://ec.europa.eu/health/documents/community-register/2019/20190313144234/anx_144234_fr.pdf	anx_144234_fr.pdf
142	68182431	EU/1/00/142	20190313144234	144234	2019-03-13	2019	http://ec.europa.eu/health/documents/community-register/2019/20190313144234/anx_144234_fr.pdf	anx_144234_fr.pdf
142	67832552	EU/1/00/142	20190313144234	144234	2019-03-13	2019	http://ec.europa.eu/health/documents/community-register/2019/20190313144234/anx_144234_fr.pdf	anx_144234_fr.pdf
142	61693569	EU/1/00/142	20190313144234	144234	2019-03-13	2019	http://ec.europa.eu/health/documents/community-register/2019/20190313144234/anx_144234_fr.pdf	anx_144234_fr.pdf
143	65624481	EU/1/00/143	20171116139273	139273	2017-11-16	2017	http://ec.europa.eu/health/documents/community-register/2017/20171116139273/anx_139273_fr.pdf	anx_139273_fr.pdf
143	63447580	EU/1/00/143	20171116139273	139273	2017-11-16	2017	http://ec.europa.eu/health/documents/community-register/2017/20171116139273/anx_139273_fr.pdf	anx_139273_fr.pdf
143	63518458	EU/1/00/143	20171116139273	139273	2017-11-16	2017	http://ec.europa.eu/health/documents/community-register/2017/20171116139273/anx_139273_fr.pdf	anx_139273_fr.pdf
143	65079682	EU/1/00/143	20171116139273	139273	2017-11-16	2017	http://ec.europa.eu/health/documents/community-register/2017/20171116139273/anx_139273_fr.pdf	anx_139273_fr.pdf
143	60796281	EU/1/00/143	20171116139273	139273	2017-11-16	2017	http://ec.europa.eu/health/documents/community-register/2017/20171116139273/anx_139273_fr.pdf	anx_139273_fr.pdf
145	61276045	EU/1/00/145	20200930148758	148758	2020-09-30	2020	http://ec.europa.eu/health/documents/community-register/2020/20200930148758/anx_148758_fr.pdf	anx_148758_fr.pdf
145	62712079	EU/1/00/145	20200930148758	148758	2020-09-30	2020	http://ec.europa.eu/health/documents/community-register/2020/20200930148758/anx_148758_fr.pdf	anx_148758_fr.pdf
146	60132330	EU/1/00/146	20201217150134	150134	2020-12-17	2020	http://ec.europa.eu/health/documents/community-register/2020/20201217150134/anx_150134_fr.pdf	anx_150134_fr.pdf
146	68719194	EU/1/00/146	20201217150134	150134	2020-12-17	2020	http://ec.europa.eu/health/documents/community-register/2020/20201217150134/anx_150134_fr.pdf	anx_150134_fr.pdf
146	68596770	EU/1/00/146	20201217150134	150134	2020-12-17	2020	http://ec.europa.eu/health/documents/community-register/2020/20201217150134/anx_150134_fr.pdf	anx_150134_fr.pdf
146	61901995	EU/1/00/146	20201217150134	150134	2020-12-17	2020	http://ec.europa.eu/health/documents/community-register/2020/20201217150134/anx_150134_fr.pdf	anx_150134_fr.pdf
146	65586187	EU/1/00/146	20201217150134	150134	2020-12-17	2020	http://ec.europa.eu/health/documents/community-register/2020/20201217150134/anx_150134_fr.pdf	anx_150134_fr.pdf
149	67340437	EU/1/00/149	20201110149992	149992	2020-11-10	2020	http://ec.europa.eu/health/documents/community-register/2020/20201110149992/anx_149992_fr.pdf	anx_149992_fr.pdf
152	62966063	EU/1/00/152	20200113147048	147048	2020-01-13	2020	http://ec.europa.eu/health/documents/community-register/2020/20200113147048/anx_147048_fr.pdf	anx_147048_fr.pdf
155	66457697	EU/1/00/155	20180820142264	142264	2018-08-20	2018	http://ec.europa.eu/health/documents/community-register/2018/20180820142264/anx_142264_fr.pdf	anx_142264_fr.pdf
156	64976070	EU/1/00/156	20210309151124	151124	2021-03-09	2021	http://ec.europa.eu/health/documents/community-register/2021/20210309151124/anx_151124_fr.pdf	anx_151124_fr.pdf
160	69643760	EU/1/00/160	20180629141613	141613	2018-06-29	2018	http://ec.europa.eu/health/documents/community-register/2018/20180629141613/anx_141613_fr.pdf	anx_141613_fr.pdf
160	61833327	EU/1/00/160	20180629141613	141613	2018-06-29	2018	http://ec.europa.eu/health/documents/community-register/2018/20180629141613/anx_141613_fr.pdf	anx_141613_fr.pdf
163	69771849	EU/1/00/163	20200703148219	148219	2020-07-03	2020	http://ec.europa.eu/health/documents/community-register/2020/20200703148219/anx_148219_fr.pdf	anx_148219_fr.pdf
163	65918903	EU/1/00/163	20200703148219	148219	2020-07-03	2020	http://ec.europa.eu/health/documents/community-register/2020/20200703148219/anx_148219_fr.pdf	anx_148219_fr.pdf
164	61968442	EU/1/00/164	20210218150703	150703	2021-02-18	2021	http://ec.europa.eu/health/documents/community-register/2021/20210218150703/anx_150703_fr.pdf	anx_150703_fr.pdf
165	68822746	EU/1/00/165	20190823145794	145794	2019-08-23	2019	http://ec.europa.eu/health/documents/community-register/2019/20190823145794/anx_145794_fr.pdf	anx_145794_fr.pdf
166	63181966	EU/1/00/166	20200428148085	148085	2020-04-28	2020	http://ec.europa.eu/health/documents/community-register/2020/20200428148085/anx_148085_fr.pdf	anx_148085_fr.pdf
169	65088998	EU/1/00/169	20180928142433	142433	2018-09-28	2018	http://ec.europa.eu/health/documents/community-register/2018/20180928142433/anx_142433_fr.pdf	anx_142433_fr.pdf
170	69211156	EU/1/00/170	20170524138057	138057	2017-05-24	2017	http://ec.europa.eu/health/documents/community-register/2017/20170524138057/anx_138057_fr.pdf	anx_138057_fr.pdf
171	64597615	EU/1/01/171	20190913145987	145987	2019-09-13	2019	http://ec.europa.eu/health/documents/community-register/2019/20190913145987/anx_145987_fr.pdf	anx_145987_fr.pdf
171	65164182	EU/1/01/171	20190913145987	145987	2019-09-13	2019	http://ec.europa.eu/health/documents/community-register/2019/20190913145987/anx_145987_fr.pdf	anx_145987_fr.pdf
171	69171174	EU/1/01/171	20190913145987	145987	2019-09-13	2019	http://ec.europa.eu/health/documents/community-register/2019/20190913145987/anx_145987_fr.pdf	anx_145987_fr.pdf
171	61752409	EU/1/01/171	20190913145987	145987	2019-09-13	2019	http://ec.europa.eu/health/documents/community-register/2019/20190913145987/anx_145987_fr.pdf	anx_145987_fr.pdf
172	67969992	EU/1/01/172	20201027149352	149352	2020-10-27	2020	http://ec.europa.eu/health/documents/community-register/2020/20201027149352/anx_149352_fr.pdf	anx_149352_fr.pdf
172	69474926	EU/1/01/172	20201027149352	149352	2020-10-27	2020	http://ec.europa.eu/health/documents/community-register/2020/20201027149352/anx_149352_fr.pdf	anx_149352_fr.pdf
172	64629002	EU/1/01/172	20201027149352	149352	2020-10-27	2020	http://ec.europa.eu/health/documents/community-register/2020/20201027149352/anx_149352_fr.pdf	anx_149352_fr.pdf
173	64328981	EU/1/01/173	20180316140355	140355	2018-03-16	2018	http://ec.europa.eu/health/documents/community-register/2018/20180316140355/anx_140355_fr.pdf	anx_140355_fr.pdf
176	66716961	EU/1/01/176	20210326151343	151343	2021-03-26	2021	http://ec.europa.eu/health/documents/community-register/2021/20210326151343/anx_151343_fr.pdf	anx_151343_fr.pdf
176	62785629	EU/1/01/176	20210326151343	151343	2021-03-26	2021	http://ec.europa.eu/health/documents/community-register/2021/20210326151343/anx_151343_fr.pdf	anx_151343_fr.pdf
177	67884271	EU/1/01/177	20210309151143	151143	2021-03-09	2021	http://ec.europa.eu/health/documents/community-register/2021/20210309151143/anx_151143_fr.pdf	anx_151143_fr.pdf
178	69197468	EU/1/01/178	20191107146475	146475	2019-11-07	2019	http://ec.europa.eu/health/documents/community-register/2019/20191107146475/anx_146475_fr.pdf	anx_146475_fr.pdf
183	69352630	EU/1/01/183	20210111150361	150361	2021-01-11	2021	http://ec.europa.eu/health/documents/community-register/2021/20210111150361/anx_150361_fr.pdf	anx_150361_fr.pdf
183	64757607	EU/1/01/183	20210111150361	150361	2021-01-11	2021	http://ec.europa.eu/health/documents/community-register/2021/20210111150361/anx_150361_fr.pdf	anx_150361_fr.pdf
183	64646891	EU/1/01/183	20210111150361	150361	2021-01-11	2021	http://ec.europa.eu/health/documents/community-register/2021/20210111150361/anx_150361_fr.pdf	anx_150361_fr.pdf
185	68368699	EU/1/01/185	20200206147199	147199	2020-02-06	2020	http://ec.europa.eu/health/documents/community-register/2020/20200206147199/anx_147199_fr.pdf	anx_147199_fr.pdf
185	68759025	EU/1/01/185	20200206147199	147199	2020-02-06	2020	http://ec.europa.eu/health/documents/community-register/2020/20200206147199/anx_147199_fr.pdf	anx_147199_fr.pdf
185	68878862	EU/1/01/185	20200206147199	147199	2020-02-06	2020	http://ec.europa.eu/health/documents/community-register/2020/20200206147199/anx_147199_fr.pdf	anx_147199_fr.pdf
185	61405223	EU/1/01/185	20200206147199	147199	2020-02-06	2020	http://ec.europa.eu/health/documents/community-register/2020/20200206147199/anx_147199_fr.pdf	anx_147199_fr.pdf
185	64899318	EU/1/01/185	20200206147199	147199	2020-02-06	2020	http://ec.europa.eu/health/documents/community-register/2020/20200206147199/anx_147199_fr.pdf	anx_147199_fr.pdf
185	69485666	EU/1/01/185	20200206147199	147199	2020-02-06	2020	http://ec.europa.eu/health/documents/community-register/2020/20200206147199/anx_147199_fr.pdf	anx_147199_fr.pdf
185	69627140	EU/1/01/185	20200206147199	147199	2020-02-06	2020	http://ec.europa.eu/health/documents/community-register/2020/20200206147199/anx_147199_fr.pdf	anx_147199_fr.pdf
185	69581846	EU/1/01/185	20200206147199	147199	2020-02-06	2020	http://ec.europa.eu/health/documents/community-register/2020/20200206147199/anx_147199_fr.pdf	anx_147199_fr.pdf
